Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,date,Candidate_name,Comment,Election_year,Postal_data,Poll_data,Final_percentage,Candidate_Year,Sentiment_score,Candidate_name_encoded,Candidate_Year_encoded
1400,0.0,0.556,0.444,0.4927,0.002046647015959,0.0307536628097295,0.967199683189392,8/15/2024,Anura,These are very worthy meetings,2024,48.39,37.0,,Anura (2024),0.9651530361734332,5,5
1401,0.0,1.0,0.0,0.0,0.1855334192514419,0.6828339099884033,0.1316326707601547,8/15/2024,Anura,Next president,2024,48.39,37.0,,Anura (2024),-0.0539007484912872,5,5
1402,0.0,0.68,0.32,0.8932,0.0012187202228233,0.0092307701706886,0.989550530910492,8/15/2024,Anura,"Good luck, #AKD I strongly believe that you are the only candidate who has the proper vision for our country. I'm really excited to see you as the president of our country. #nppsrilanka",2024,48.39,37.0,,Anura (2024),0.9883318106876686,5,5
1403,0.052,0.822,0.126,0.4543,0.6644527316093445,0.3132597506046295,0.0222874898463487,8/15/2024,Anura,Where was this enthusiasm to run the country during the #SriLankaEconomicCrisis? It ran away and hid till others got us all out of the,2024,48.39,37.0,,Anura (2024),-0.6421652417629957,5,5
1404,0.0,0.513,0.487,0.5859,0.0678559616208076,0.7032462358474731,0.228897750377655,8/15/2024,Anura,Wow What was the deal?,2024,48.39,37.0,,Anura (2024),0.1610417887568473,5,5
1405,0.0,0.192,0.808,0.6369,0.0116149550303816,0.0639955326914787,0.9243894815444946,8/15/2024,Anura,love you,2024,48.39,37.0,,Anura (2024),0.912774526514113,5,5
1406,0.0,0.0,1.0,0.7096,0.0056702159345149,0.0934583693742752,0.9008713960647584,8/15/2024,Anura,good luck,2024,48.39,37.0,,Anura (2024),0.8952011801302433,5,5
1407,0.391,0.609,0.0,-0.6696,0.952215611934662,0.0436476469039917,0.0041367425583302,8/13/2024,Anura,"Half of ppl left, it was so bad",2024,48.39,37.0,,Anura (2024),-0.9480788693763316,5,5
1408,0.262,0.536,0.202,0.0,0.0698407962918281,0.5375016331672668,0.3926576375961303,8/13/2024,Anura,Even if there is no one who can stop winning this time.,2024,48.39,37.0,,Anura (2024),0.3228168413043022,5,5
1409,0.0,0.674,0.326,0.4404,0.0214983578771352,0.4345018565654754,0.5439997911453247,8/13/2024,Anura,The hope of the country is AKD,2024,48.39,37.0,,Anura (2024),0.5225014332681894,5,5
1410,0.0,0.513,0.487,0.5859,0.0020380734931677,0.0339082442224025,0.9640536904335022,8/13/2024,Anura,We will win this.. ❤️,2024,48.39,37.0,,Anura (2024),0.9620156169403344,5,5
1411,0.082,0.578,0.34,0.959,0.0164212472736835,0.1198507994413375,0.8637279868125916,8/13/2024,Anura,"Let's chase the band of thieves. Let's build a beautiful country. Comrade Anura Kumara Dissanayake, who is committed to creating a noble motherland for countless suffering innocent people, on the 21st day, let's fulfill the duty of winning Comrade Anura Kumara Dissanayake. We are happy from the heart as those who laid the foundation of building a good country.",2024,48.39,37.0,,Anura (2024),0.847306739538908,5,5
1412,0.0,0.27,0.73,0.4019,0.0272734221071004,0.3632516860961914,0.6094748973846436,8/13/2024,Anura,My support,2024,48.39,37.0,,Anura (2024),0.5822014752775431,5,5
1413,0.0,0.0,1.0,0.6249,0.0581783689558506,0.3082997798919678,0.6335218548774719,8/13/2024,Anura,great,2024,48.39,37.0,,Anura (2024),0.5753434859216213,5,5
1414,0.0,0.0,1.0,0.5859,0.1154870316386222,0.5115044116973877,0.373008519411087,8/13/2024,Anura,win,2024,48.39,37.0,,Anura (2024),0.2575214877724647,5,5
1415,0.0,1.0,0.0,0.0,0.0042284186929464,0.3817696571350097,0.6140019297599792,8/13/2024,Anura,Everyone is sensing the victory of AKD,2024,48.39,37.0,,Anura (2024),0.6097735110670328,5,5
1416,0.231,0.769,0.0,-0.5106,0.6895340085029602,0.2989017367362976,0.0115641886368393,8/13/2024,Anura,Still failed to get some high heels. Did they speak in Singhalese?,2024,48.39,37.0,,Anura (2024),-0.6779698198661208,5,5
1417,0.0,0.873,0.127,0.1531,0.0621788091957569,0.7416690587997437,0.1961521059274673,8/9/2024,Anura,Meritocracy: All-island rank needs priority over district ranks in state university admissions.,2024,48.39,37.0,,Anura (2024),0.1339732967317104,5,5
1418,0.153,0.347,0.5,0.7187,0.0156548731029033,0.0640307068824768,0.9203144311904908,8/9/2024,Anura,NO MORE TUTION CLASSES? GOOD . VERY VERY GOOD!!!,2024,48.39,37.0,,Anura (2024),0.9046595580875874,5,5
1419,0.191,0.764,0.044,-0.5661,0.8668388724327087,0.1268935054540634,0.006267630495131,8/9/2024,Anura,"What reform Gov? Burning down the school bus, taking children to protests, or staging strikes that prevent teachers from doing their jobs?Lol",2024,48.39,37.0,,Anura (2024),-0.8605712419375777,5,5
1420,0.197,0.723,0.08,-0.8047,0.7862153649330139,0.201057493686676,0.0127271860837936,8/9/2024,Anura,"It is sad to say, whenever reforms introduced to not only in the education sector, but also any other sector, U are the people lead Ur followers to sabotage such initiatives. I hope you will stop such action in the future no matter who is going elected by the people of Sri Lanka.",2024,48.39,37.0,,Anura (2024),-0.7734881788492203,5,5
1421,0.239,0.612,0.148,-0.2093,0.5012904405593872,0.4285820126533508,0.0701274946331977,8/9/2024,Anura,"Blocking private educational institutions isn't a smart reform policy. You will increase and pay the public sector more, but will you increase productivity and stop wastage?",2024,48.39,37.0,,Anura (2024),-0.4311629459261894,5,5
1422,0.2,0.8,0.0,-0.504,0.3260402083396911,0.6327540874481201,0.0412057153880596,8/9/2024,Anura,Did I get this right? Unemployed graduates to shape NPP write policies to reduce unemployment?,2024,48.39,37.0,,Anura (2024),-0.2848344929516315,5,5
1423,0.0,1.0,0.0,0.0,0.3198916316032409,0.5380391478538513,0.1420691758394241,8/9/2024,Anura,s your policy to employ them in the government? These graduates need to find jobs themselves. The country has done more than enough for them.,2024,48.39,37.0,,Anura (2024),-0.1778224557638168,5,5
1424,0.092,0.712,0.197,0.4767,0.2627918124198913,0.6854232549667358,0.0517849624156951,8/9/2024,Anura,"Many singles also looking for partners, 'due to fault of neoliberal policies', of course. Will your government ensure they are successfully paired up too?3",2024,48.39,37.0,,Anura (2024),-0.2110068500041961,5,5
1425,0.24,0.637,0.123,-0.5696,0.926926612854004,0.06621715426445,0.0068561700172722,8/9/2024,Anura,No wonder the No Plan Party (NPP) has no plan! They are asking losers who can not find a job after a free ride through university for advice. Send these freeloaders back to the provinces to do some real work!,2024,48.39,37.0,,Anura (2024),-0.9200704428367316,5,5
1426,0.244,0.756,0.0,-0.4404,0.6382094621658325,0.3512605726718902,0.0105299549177289,8/9/2024,Anura,Did you said they are burden for their own country,2024,48.39,37.0,,Anura (2024),-0.6276795072481036,5,5
1427,0.181,0.819,0.0,-0.8225,0.7538236975669861,0.228071317076683,0.0181050319224596,8/7/2024,Anura,"he people of Sri Lanka are incapable of fathoming a meritocratic system of governance because we haven't experienced one to date. We know the opposition has only governed us with greed and prejudice in their mind, so today the country stands with you.",2024,48.39,37.0,,Anura (2024),-0.7357186656445265,5,5
1428,0.094,0.574,0.332,0.9013,0.074878342449665,0.3582412004470825,0.5668805241584778,8/7/2024,Anura,"AKD, I admire your honesty, integrity and single minded commitment to your principles of clean and fair governance. Unfortunately our public are generally not familiar with merit based promotions and skilled based appointments irrespective of ethnicity since Independence!",2024,48.39,37.0,,Anura (2024),0.4920021817088127,5,5
1429,0.15,0.85,0.0,-0.4019,0.8011134266853333,0.1839504688978195,0.0149360382929444,8/7/2024,Anura,"big mistake, the GMOA were bag carriers for the fellows who ran the country to the ground. Ask them to say Sorry 1st.",2024,48.39,37.0,,Anura (2024),-0.7861773883923888,5,5
1430,0.0,0.0,1.0,0.6369,0.0853567719459533,0.3659408986568451,0.5487023591995239,8/7/2024,Anura,love,2024,48.39,37.0,,Anura (2024),0.4633455872535705,5,5
1431,0.688,0.312,0.0,-0.296,0.3825250267982483,0.497560054063797,0.1199148669838905,8/7/2024,Anura,no point,2024,48.39,37.0,,Anura (2024),-0.2626101598143577,5,5
1432,0.0,0.801,0.199,0.872,0.0127687314525246,0.2529328763484955,0.7342983484268188,8/3/2024,Anura,peaking of transformation where can I find you declare your assets given that 14 trips at 70mil are quite the gifts your friends have given. I wonder where all the gifts of your friends go. Grateful if you could point us toward the docs given how extremely transparent you are,2024,48.39,37.0,,Anura (2024),0.7215296169742942,5,5
1433,0.0,0.238,0.762,0.4927,0.0119091756641864,0.1496736705303192,0.8384171724319458,8/3/2024,Anura,very funny,2024,48.39,37.0,,Anura (2024),0.8265079967677593,5,5
1434,0.0,0.404,0.596,0.9451,0.0011623823083937,0.0220226440578699,0.9768150448799132,8/3/2024,Anura,This is one we must win. And the Kurunegala district will definitely win. Good luck ❤️,2024,48.39,37.0,,Anura (2024),0.9756526625715196,5,5
1435,0.0,0.595,0.405,0.8166,0.0017885456327348,0.020338924601674,0.9778724908828736,8/3/2024,Anura,How grateful you must be to receive so much love. Long live AKD,2024,48.39,37.0,,Anura (2024),0.9760839452501386,5,5
1436,0.0,0.513,0.487,0.9081,0.0017818745691329,0.0464138388633728,0.9518042802810668,8/3/2024,Anura,"May the people of Adaraniya win, may our country win, may Mali win me ❤️",2024,48.39,37.0,,Anura (2024),0.950022405711934,5,5
1437,0.0,0.679,0.321,0.6369,0.0016485124360769,0.0272676590830087,0.9710838794708252,8/3/2024,Anura,You are the hope of the whole country. AKD is sure to win👍👍❤️,2024,48.39,37.0,,Anura (2024),0.9694353670347482,5,5
1438,0.0,0.204,0.796,0.5994,0.0016611007740721,0.0123559022322297,0.9859829545021056,8/3/2024,Anura,Congratulations 💞💞💞💞,2024,48.39,37.0,,Anura (2024),0.9843218537280336,5,5
1439,0.099,0.369,0.531,0.9349,0.0016327988123521,0.0616979748010635,0.9366692304611206,8/3/2024,Anura,Congratulations may the blessings 🙌 of the Noble Triple Gem protect and bless you and keep you safe from any harm.,2024,48.39,37.0,,Anura (2024),0.9350364316487684,5,5
1440,0.0,1.0,0.0,0.0,0.0310308523476123,0.629942774772644,0.3390263617038727,8/3/2024,Anura,Our next President,2024,48.39,37.0,,Anura (2024),0.3079955093562603,5,5
1441,0.061,0.806,0.133,0.3265,0.0758020356297493,0.4869126975536346,0.4372853338718414,8/3/2024,Anura,Things going well for NPP.just keep http://pushing.you have majority sinhala votes.will get share from muslims.some from tamils ( not sure how many).thats enough.lets end this courrupted political system this time.,2024,48.39,37.0,,Anura (2024),0.3614832982420921,5,5
1442,0.0,0.0,1.0,0.5994,0.0044254371896386,0.0654840692877769,0.9300904870033264,7/30/2024,Anura,congratulations,2024,48.39,37.0,,Anura (2024),0.9256650498136878,5,5
1443,0.0,0.863,0.137,0.7882,0.4489028453826904,0.5069653987884521,0.0441317223012447,7/30/2024,Anura,Why do we need AKD?? How he is special from Ranil wick & sajith premadasa?? We need someone who has strong relationships with ordinary people. Person who is not a son of former president not the son in law of former president. Not a student of famous Royal college.,2024,48.39,37.0,,Anura (2024),-0.4047711230814457,5,5
1444,0.199,0.764,0.037,-0.7935,0.7469395399093628,0.2254384011030197,0.0276221111416816,7/30/2024,Anura,"Last time we elected Gota due to our stupidity. Don't make the same mistake again. If JVP comes to power, economy of Sri-Lanka will melt down. Don't make Sri-Lanka a North Korea or Cuba. I appreciate JVP's fight against corruption. But, socialism is a failed ideology.",2024,48.39,37.0,,Anura (2024),-0.7193174287676811,5,5
1445,0.0,1.0,0.0,0.0,0.0310308523476123,0.629942774772644,0.3390263617038727,7/30/2024,Anura,Our next President,2024,48.39,37.0,,Anura (2024),0.3079955093562603,5,5
1446,0.209,0.791,0.0,-0.533,0.8665323853492737,0.1279222667217254,0.0055454173125326,7/30/2024,Anura,How long are you going to fool these people with your never ending talks???,2024,48.39,37.0,,Anura (2024),-0.860986968036741,5,5
1447,0.0,1.0,0.0,0.0,0.0625162050127983,0.8810550570487976,0.056428737938404,7/30/2024,Anura,"Renaissance is a new word, AKD heard when he came to UK.",2024,48.39,37.0,,Anura (2024),-0.0060874670743942,5,5
1448,0.0,0.723,0.277,0.8537,0.4822156429290771,0.3897004127502441,0.1280838847160339,7/28/2024,Anura,"Never has the word ""Renaissance"" had more meaning in Sri Lanka than today. The deranged replies to this post is ample evidence of this. God bless Mother Lanka and God bless",2024,48.39,37.0,,Anura (2024),-0.3541317582130432,5,5
1449,0.214,0.679,0.106,-0.5795,0.8553075790405273,0.1362131983041763,0.0084792301058769,7/28/2024,Anura,Renaissance to what? Sri Lanka hasn't been a prosperous country on this side of 70 years. Anuradhapura yugaya agricultural utopia been tried and failed given different context. Choice of word shows serious lack of clarity in vision.,2024,48.39,37.0,,Anura (2024),-0.8468283489346504,5,5
1450,0.0,0.196,0.804,0.6249,0.004390756599605,0.0518527626991272,0.9437565207481384,7/28/2024,Anura,Great Event,2024,48.39,37.0,,Anura (2024),0.9393657641485332,5,5
1451,0.0,1.0,0.0,0.0,0.8768879175186157,0.1156637370586395,0.0074483170174062,7/28/2024,Anura,OMG this will be the end of Sri Lanka!,2024,48.39,37.0,,Anura (2024),-0.8694396005012095,5,5
1452,0.269,0.693,0.038,-0.9072,0.7883875966072083,0.1926504224538803,0.0189620442688465,7/28/2024,Anura,"If JVP comes to power, economy of Sri-Lanka will melt down. Don't make Sri-Lanka a North Korea or Cuba. I appreciate JVP's fight against corruption. But, socialism is a failed ideology. Rajapakshas have ruined our economy. Now, only experts ... No newbies.",2024,48.39,37.0,,Anura (2024),-0.7694255523383617,5,5
1453,0.189,0.494,0.317,0.6597,0.0376161709427833,0.4097472131252289,0.5526366233825684,7/28/2024,Anura,"Demand integrity, reject corruption. Let's build a Sri Lanka where honesty prevails. Our struggle has brought us this far; let's secure a clean future for all",2024,48.39,37.0,,Anura (2024),0.515020452439785,5,5
1454,0.0,0.685,0.315,0.3182,0.0132779357954859,0.870986819267273,0.1157351955771446,7/28/2024,Anura,please arrange a meeting sir in trincomalee,2024,48.39,37.0,,Anura (2024),0.1024572597816586,5,5
1455,0.0,1.0,0.0,0.0,0.0309131685644388,0.3554674685001373,0.6136193871498108,7/28/2024,Anura,That is a big crowd,2024,48.39,37.0,,Anura (2024),0.582706218585372,5,5
1456,0.0,0.0,1.0,0.5859,0.0872245654463768,0.5472747087478638,0.3655007183551788,7/27/2024,Anura,wow,2024,48.39,37.0,,Anura (2024),0.278276152908802,5,5
1457,0.516,0.484,0.0,-0.4939,0.8021970987319946,0.1795071959495544,0.0182956736534833,7/26/2024,Anura,This much of fools,2024,48.39,37.0,,Anura (2024),-0.7839014250785112,5,5
1458,0.0,0.0,1.0,0.6249,0.0581783689558506,0.3082997798919678,0.6335218548774719,7/26/2024,Anura,great,2024,48.39,37.0,,Anura (2024),0.5753434859216213,5,5
1459,0.0,0.263,0.737,0.4215,0.0192160028964281,0.3058282136917114,0.6749557852745056,7/26/2024,Anura,true leader,2024,48.39,37.0,,Anura (2024),0.6557397823780775,5,5
1460,0.0,1.0,0.0,0.0,0.0309127364307642,0.5065321922302246,0.4625551104545593,7/26/2024,Anura,It's a long waited moment… The mother Lanka is on it’s correct path…,2024,48.39,37.0,,Anura (2024),0.4316423740237951,5,5
1461,0.0,0.208,0.792,0.5859,0.1165326014161109,0.6556798219680786,0.2277874797582626,7/26/2024,Anura,win brother,2024,48.39,37.0,,Anura (2024),0.1112548783421516,5,5
1462,0.0,0.0,1.0,0.5994,0.0039643277414143,0.0726028904318809,0.9234327673912048,7/26/2024,Anura,Congratulations,2024,48.39,37.0,,Anura (2024),0.9194684396497904,5,5
1463,0.0,0.204,0.796,0.5994,0.0015741048846393,0.0115303257480263,0.9868955016136168,7/25/2024,Anura,Congratulations ❤️❤️❤️,2024,48.39,37.0,,Anura (2024),0.9853213967289776,5,5
1464,0.0,0.286,0.714,0.875,0.0014859151560813,0.0233293119817972,0.9751847982406616,7/25/2024,Anura,All the best and best wishes ❤️,2024,48.39,37.0,,Anura (2024),0.9736988830845804,5,5
1465,0.0,0.292,0.708,0.8658,0.0010340805165469,0.0177518334239721,0.9812140464782716,7/25/2024,Anura,Congratulations and best wishes for you AKD,2024,48.39,37.0,,Anura (2024),0.9801799659617244,5,5
1466,0.0,0.506,0.494,0.5994,0.0017957545351237,0.0626110583543777,0.9355931878089904,7/25/2024,Anura,Congratulations to future SL president,2024,48.39,37.0,,Anura (2024),0.9337974332738668,5,5
1467,0.0,0.543,0.457,0.7096,0.0011367413681,0.0354256145656108,0.9634376168251038,7/22/2024,Anura,"💕Go Ahead, Good Luck you All, Victory to ""MALIMAWA""💕",2024,48.39,37.0,,Anura (2024),0.9623008754570036,5,5
1468,0.0,0.741,0.259,0.6369,0.0053287036716938,0.2782002389431,0.7164710760116577,7/22/2024,Anura,What language did you converse in? We'd love to hear the sound clip,2024,48.39,37.0,,Anura (2024),0.7111423723399639,5,5
1469,0.0,0.789,0.211,0.4106,0.0353965684771537,0.6992681622505188,0.2653352916240692,7/22/2024,Anura,Please try not to miss any countries in the world map. Here's a list just in case...,2024,48.39,37.0,,Anura (2024),0.2299387231469154,5,5
1470,0.266,0.557,0.177,-0.4019,0.005098249297589,0.2183865308761596,0.7765151858329773,7/22/2024,Anura,Yoshifumi agreed to appear for some photo shoot with this wanna-be-president of Sri Lanka.. no harm in that... bit of fun too,2024,48.39,37.0,,Anura (2024),0.7714169365353882,5,5
1471,0.237,0.763,0.0,-0.4215,0.9098362326622008,0.0809787660837173,0.0091849751770496,7/22/2024,Anura,Waste of time and resources. He must be idling MP,2024,48.39,37.0,,Anura (2024),-0.9006512574851513,5,5
1472,0.336,0.664,0.0,-0.9726,0.6741130352020264,0.2969654202461242,0.0289215091615915,7/21/2024,Anura,"Did you tell them that you plan to make sulfuric acid in Paranthan & that your colleague has discovered a cure for cancer? Are they aware that Premadasa nearly eradicated cancer in 1988-89 but was unfortunately killed by the cancer in the North, LTTE, before he finished the job?",2024,48.39,37.0,,Anura (2024),-0.6451915260404348,5,5
1473,0.071,0.929,0.0,-0.5661,0.6836013793945312,0.3043886125087738,0.0120100192725658,7/21/2024,Anura,"Explain this to me; Why is AKD campaigning overseas when we are so close to an election? Shouldn’t he be addressing voters in Sri Lanka, the people who actually vote in an election? Either he knows that his campaign is failing or that he will stand down & not contest.",2024,48.39,37.0,,Anura (2024),-0.6715913601219654,5,5
1474,0.412,0.588,0.0,-0.4215,0.8835745453834534,0.1034296303987503,0.0129958689212799,7/21/2024,Anura,waste of money and time,2024,48.39,37.0,,Anura (2024),-0.8705786764621735,5,5
1475,0.0,1.0,0.0,0.0,0.0160479024052619,0.3121447563171386,0.6718072891235352,7/21/2024,Anura,we stand with you,2024,48.39,37.0,,Anura (2024),0.6557593867182732,5,5
1476,0.0,0.508,0.492,0.4404,0.0071487054228782,0.1971642822027206,0.7956869602203369,7/21/2024,Anura,all thanks to you,2024,48.39,37.0,,Anura (2024),0.7885382547974586,5,5
1477,0.093,0.851,0.056,-0.2225,0.6550073623657227,0.2951492965221405,0.0498433336615562,7/21/2024,Anura,"Listen few videos clips of event, noted that it was ""another useless fairly tale story meeting"". Talked more about RW & PE. Then 70m of his own air travel cost. Nothing much about NPP future Economy/policy decisions. Hope collected some hard earned SL guys money for NPP posters!!",2024,48.39,37.0,,Anura (2024),-0.6051640287041664,5,5
1478,0.0,1.0,0.0,0.0,0.1475638747215271,0.6562699675559998,0.1961661130189895,7/21/2024,Anura,full house,2024,48.39,37.0,,Anura (2024),0.0486022382974624,5,5
1479,0.0,1.0,0.0,0.0,0.4636257290840149,0.5117138028144836,0.0246604662388563,7/21/2024,Anura,"One man, trying to run the Government.",2024,48.39,37.0,,Anura (2024),-0.4389652628451586,5,5
1480,0.233,0.767,0.0,-0.4098,0.2457700669765472,0.706896960735321,0.0473329573869705,7/21/2024,Anura,Next time visit Cuba and Russia. No invitation from Putin???,2024,48.39,37.0,,Anura (2024),-0.1984371095895767,5,5
1481,0.0,0.793,0.207,0.8225,0.0984886810183525,0.6900452375411987,0.2114661335945129,7/21/2024,Anura,"Listen to AKD'S speech . Watch the questions posed to him and his answers . See how much the investment is ready to come if an efficient , transparent , and corruption free government is in power . That is NPP .",2024,48.39,37.0,,Anura (2024),0.1129774525761604,5,5
1482,0.248,0.459,0.294,0.128,0.1223484650254249,0.4593654870986938,0.4182860851287842,7/16/2024,Anura,Damn that’s a pretty big crowd in Kandy.,2024,48.39,37.0,,Anura (2024),0.2959376201033592,5,5
1483,0.07,0.859,0.07,-0.0,0.6483166217803955,0.314696192741394,0.036987118422985,7/16/2024,Anura,Your sweet words won't bring you votes bro maximum 5%. 2% up than in 2019. You cannot hoodwink the masses all the time one day all your lies will be exposed. It's only matter of time. should be aware of the JVP history before they decide in 2024. It's the duty of the nation.,2024,48.39,37.0,,Anura (2024),-0.6113295033574104,5,5
1484,0.228,0.545,0.228,-0.25,0.0077197076752781,0.0969979614019393,0.8952822685241699,7/16/2024,Anura,thats a one hell of a rally.looks like lal did well in kandy.that place was packed.,2024,48.39,37.0,,Anura (2024),0.8875625608488917,5,5
1485,0.061,0.882,0.056,-0.0516,0.1003499329090118,0.4685725569725036,0.4310774803161621,7/14/2024,Anura,probably the largest youth rally ever in gampaha.things going well akd.sjb lost its face after gathering bunch of pohottu mps in to its http://party.now people asking whats the difference between ranil and sajith.sjb got trapped.xddd,2024,48.39,37.0,,Anura (2024),0.3307275474071502,5,5
1486,0.0,0.0,1.0,0.6369,0.0853567719459533,0.3659408986568451,0.5487023591995239,7/14/2024,Anura,love,2024,48.39,37.0,,Anura (2024),0.4633455872535705,5,5
1487,0.0,0.859,0.141,0.6652,0.0406827516853809,0.364096999168396,0.5952202677726746,7/14/2024,Anura,Z generation of Sri Lanka is trying to make change of the 76 political system of the country....these efforts couldn't be counted but would be appreciated by next generation...,2024,48.39,37.0,,Anura (2024),0.5545375160872936,5,5
1488,0.0,0.0,1.0,0.6369,0.0853567719459533,0.3659408986568451,0.5487023591995239,7/14/2024,Anura,love,2024,48.39,37.0,,Anura (2024),0.4633455872535705,5,5
1489,0.0,1.0,0.0,0.0,0.3542311787605285,0.6068820953369141,0.03888675943017,7/13/2024,Anura,Why less crowd day by day ?,2024,48.39,37.0,,Anura (2024),-0.3153444193303585,5,5
1490,0.773,0.227,0.0,-0.5267,0.7492744326591492,0.2346433252096176,0.0160822253674268,7/13/2024,Anura,why lying,2024,48.39,37.0,,Anura (2024),-0.7331922072917223,5,5
1491,0.0,0.0,1.0,0.8225,0.0236665550619363,0.3005655407905578,0.6757678985595703,7/13/2024,Anura,win win,2024,48.39,37.0,,Anura (2024),0.6521013434976339,5,5
1492,0.0,0.488,0.512,0.2732,0.0076024425216019,0.0939818024635315,0.8984158039093018,7/13/2024,Anura,well done man,2024,48.39,37.0,,Anura (2024),0.8908133613876998,5,5
1493,0.0,0.856,0.144,0.594,0.5653811693191528,0.3592331409454345,0.0753856673836708,7/13/2024,Anura,Have they come to listen to your never ending talk??? Why not grow fruits and vegetables feed the nation?? For a change do something useful.,2024,48.39,37.0,,Anura (2024),-0.489995501935482,5,5
1494,0.0,1.0,0.0,0.0,0.1255542039871215,0.8453928232192993,0.0290530081838369,7/13/2024,Anura,Do you know the meaning of Renaissance???,2024,48.39,37.0,,Anura (2024),-0.0965011958032846,5,5
1495,0.0,0.569,0.431,0.6486,0.1085630804300308,0.7936326265335083,0.0978042632341384,7/13/2024,Anura,Using AI for images a lot same like facebook likes,2024,48.39,37.0,,Anura (2024),-0.0107588171958923,5,5
1496,0.0,1.0,0.0,0.0,0.1136779934167862,0.7966799139976501,0.0896420553326606,7/6/2024,Anura,Fox is everywhere…,2024,48.39,37.0,,Anura (2024),-0.0240359380841255,5,5
1497,0.292,0.612,0.096,-0.93,0.9486454725265504,0.0477927550673484,0.0035617959219962,7/6/2024,Anura,No matter what you talk now like a big shot all lies You say they ruined Sri Lanka all political parties except JVP NPP bullshit You guys are among the worst always think think.about power you went in to collation with all.of them who ruined this country U only talk Big,2024,48.39,37.0,,Anura (2024),-0.945083676604554,5,5
1498,0.2,0.8,0.0,-0.3612,0.7951403856277466,0.1986525803804397,0.0062070218846201,7/6/2024,Anura,Trying to get the religious vote to mess up the country.,2024,48.39,37.0,,Anura (2024),-0.7889333637431264,5,5
1499,0.538,0.315,0.147,-0.8143,0.9380158185958862,0.0561816692352294,0.0058024176396429,7/6/2024,Anura,Trying kiss minorities’s ass to come to power. Racist SOB.,2024,48.39,37.0,,Anura (2024),-0.9322134009562432,5,5
1500,0.119,0.795,0.085,-0.4215,0.5961854457855225,0.3756451904773712,0.0281693655997514,7/5/2024,Anura,you ran away when the country was at its worst during the #SriLankaCrisis. Now that we have recovered you are holding National Renaissance rallies for the rebirth of Sri Lanka. Are you holding them in honor of & ministers who took up the challenge that you refused,2024,48.39,37.0,,Anura (2024),-0.568016080185771,5,5
1501,0.667,0.333,0.0,-0.6124,0.9353221654891968,0.0606321655213832,0.0040456061251461,7/2/2024,Anura,Looser and racist,2024,48.39,37.0,,Anura (2024),-0.9312765593640506,5,5
1502,0.0,0.204,0.796,0.5994,0.3636477291584015,0.5035052299499512,0.1328470110893249,7/2/2024,Anura,Super crowded..again …,2024,48.39,37.0,,Anura (2024),-0.2308007180690765,5,5
1503,0.0,0.0,1.0,0.9022,0.0155331529676914,0.1567010730504989,0.8277657628059387,7/2/2024,Anura,Excellent Excellent Excellent,2024,48.39,37.0,,Anura (2024),0.8122326098382473,5,5
1504,0.0,0.606,0.394,0.5994,0.0025403110776096,0.1714973300695419,0.8259624242782593,7/2/2024,Anura,Congratulations anura sahodaraya with npp and jvp,2024,48.39,37.0,,Anura (2024),0.8234221132006496,5,5
1505,0.0,0.0,1.0,0.5994,0.0022688941098749,0.039423793554306,0.9583072662353516,7/2/2024,Anura,Congratulation.,2024,48.39,37.0,,Anura (2024),0.9560383721254766,5,5
1506,0.0,0.323,0.677,0.6369,0.00544855883345,0.1738954484462738,0.8206560015678406,7/2/2024,Anura,love Sjith pramadasa,2024,48.39,37.0,,Anura (2024),0.8152074427343905,5,5
1507,0.0,0.345,0.655,0.5859,0.0069722440093755,0.1773189455270767,0.8157087564468384,7/2/2024,Anura,Lets win this,2024,48.39,37.0,,Anura (2024),0.8087365124374628,5,5
1508,0.0,0.606,0.394,0.5994,0.0012849830090999,0.0346306525170803,0.9640843868255616,7/2/2024,Anura,Our loving tribute to Suriya Vava farming,2024,48.39,37.0,,Anura (2024),0.9627994038164616,5,5
1509,0.0,0.72,0.28,0.765,0.00243004062213,0.0661097764968872,0.93146014213562,7/2/2024,Anura,Definitely our loving leader AKD is the only one who can change the country to prosperity. Jaya Wewaa Maalimawata.,2024,48.39,37.0,,Anura (2024),0.92903010151349,5,5
1510,0.0,0.326,0.674,0.7351,0.0035330525133758,0.0385003089904785,0.9579666256904602,7/2/2024,Anura,"Great , well done by Npp ,",2024,48.39,37.0,,Anura (2024),0.9544335731770844,5,5
1511,0.0,1.0,0.0,0.0,0.0059704617597162,0.2097904682159423,0.7842391133308411,7/2/2024,Anura,Let's rise together,2024,48.39,37.0,,Anura (2024),0.7782686515711248,5,5
1512,0.0,0.494,0.506,0.8481,0.0021360954269766,0.0205224901437759,0.97734135389328,7/2/2024,Anura,Great leader of our time. keep up the great work,2024,48.39,37.0,,Anura (2024),0.9752052584663032,5,5
1513,0.191,0.771,0.039,-0.8069,0.774908721446991,0.2150456607341766,0.0100456429645419,7/2/2024,Anura,You have to add Attorney-general Department as they can’t submit cases without mistakes to courts to be punished. Police Department also as they are bias toward politicians for corruption to be punished. Bribary commission members not to be paid and punished if they can’t submit reports correctly,2024,48.39,37.0,,Anura (2024),-0.764863078482449,5,5
1514,0.0,1.0,0.0,0.0,0.0097955148667097,0.2042490094900131,0.7859554886817932,7/2/2024,Anura,Dhammika Perera has done a lot of work for this country as an individual.,2024,48.39,37.0,,Anura (2024),0.7761599738150835,5,5
